epoch,loss,ber,perfect_recoveries
120,0.6263241171836853,0.364501953125,0
121,0.6262879967689514,0.36376953125,0
122,0.6262520551681519,0.3642578125,0
123,0.6262173652648926,0.3642578125,0
124,0.6261836290359497,0.365478515625,0
125,0.6261484622955322,0.36572265625,0
126,0.6261162161827087,0.365478515625,0
127,0.626094400882721,0.364013671875,0
128,0.626057505607605,0.36328125,0
129,0.6260208487510681,0.364013671875,0
130,0.6259913444519043,0.3642578125,0
131,0.6259614825248718,0.363525390625,0
132,0.6259289979934692,0.36328125,0
133,0.6258999109268188,0.36376953125,0
134,0.6258724927902222,0.3642578125,0
135,0.6258411407470703,0.36328125,0
136,0.6258115768432617,0.364013671875,0
137,0.6257829666137695,0.364013671875,0
138,0.625754177570343,0.36328125,0
139,0.6257247924804688,0.36376953125,0
140,0.6256967186927795,0.363525390625,0
141,0.6256692409515381,0.3642578125,0
142,0.6256395578384399,0.3642578125,0
143,0.625611424446106,0.3642578125,0
144,0.6255823969841003,0.364501953125,0
145,0.6255536675453186,0.36474609375,0
146,0.6255255341529846,0.364501953125,0
147,0.6254969835281372,0.36474609375,0
148,0.6254675984382629,0.364013671875,0
149,0.6254392862319946,0.364013671875,0
150,0.6254094839096069,0.364013671875,0
151,0.6253802180290222,0.36328125,0
152,0.6253513097763062,0.363037109375,0
153,0.6253210306167603,0.36328125,0
154,0.6252907514572144,0.3623046875,0
155,0.6252602934837341,0.362060546875,0
156,0.6252300143241882,0.3623046875,0
157,0.6251990795135498,0.362060546875,0
158,0.6251670122146606,0.36181640625,0
159,0.6251358389854431,0.362060546875,0
160,0.6251040697097778,0.361572265625,0
161,0.6250693202018738,0.361572265625,0
162,0.6250361204147339,0.361083984375,0
163,0.6250026822090149,0.36181640625,0
164,0.6249679923057556,0.36181640625,0
165,0.6249334216117859,0.35986328125,0
166,0.6248956918716431,0.3603515625,0
167,0.6248589754104614,0.3603515625,0
168,0.6248247623443604,0.361083984375,0
169,0.6247860193252563,0.359619140625,0
170,0.624744176864624,0.36083984375,0
171,0.6247067451477051,0.36181640625,0
172,0.6246666312217712,0.361328125,0
173,0.6246238946914673,0.361083984375,0
174,0.6245815753936768,0.360595703125,0
175,0.6245386600494385,0.36181640625,0
176,0.6244924664497375,0.36181640625,0
177,0.6244485974311829,0.361328125,0
178,0.6243996620178223,0.361328125,0
179,0.6243515610694885,0.361083984375,0
180,0.6242996454238892,0.361083984375,0
181,0.6242514848709106,0.361572265625,0
182,0.6241956353187561,0.361328125,0
183,0.6241413950920105,0.3623046875,0
184,0.6240864992141724,0.3623046875,0
185,0.6240296363830566,0.361328125,0
186,0.6239699721336365,0.361572265625,0
187,0.6239089965820312,0.36083984375,0
188,0.6238450407981873,0.36083984375,0
189,0.6237785816192627,0.3603515625,0
190,0.6237092018127441,0.359619140625,0
191,0.6236423254013062,0.360107421875,0
192,0.6235746145248413,0.359130859375,0
193,0.6234972476959229,0.359375,0
194,0.6234185695648193,0.35986328125,0
195,0.6233389377593994,0.359375,0
196,0.6232684254646301,0.359375,0
197,0.6231807470321655,0.3603515625,0
198,0.6230893731117249,0.3603515625,0
199,0.6229989528656006,0.35888671875,0
200,0.6229060888290405,0.361083984375,0
201,0.6228097677230835,0.360595703125,0
202,0.6227049827575684,0.360595703125,0
203,0.622590184211731,0.35888671875,0
204,0.6225013136863708,0.359619140625,0
205,0.6223828792572021,0.359375,0
206,0.6222572326660156,0.358642578125,0
207,0.6221363544464111,0.356689453125,0
208,0.6220126152038574,0.359375,0
209,0.6218785047531128,0.35693359375,0
210,0.621745228767395,0.357421875,0
211,0.621803343296051,0.35791015625,0
212,0.6223347187042236,0.357177734375,0
213,0.6212954521179199,0.35791015625,0
214,0.6210840344429016,0.3583984375,0
215,0.6210634708404541,0.357177734375,0
216,0.6208909749984741,0.357421875,0
217,0.6206176280975342,0.356201171875,0
218,0.620448112487793,0.35693359375,0
219,0.620307207107544,0.35546875,0
220,0.6200680732727051,0.35595703125,0
221,0.6198453307151794,0.35595703125,0
222,0.6196438670158386,0.3564453125,0
223,0.6194412708282471,0.355712890625,0
224,0.6191659569740295,0.356201171875,0
225,0.6189368963241577,0.356689453125,0
226,0.6186933517456055,0.3544921875,0
227,0.6183316111564636,0.3564453125,0
228,0.6185488700866699,0.355224609375,0
229,0.6180005669593811,0.35546875,0
230,0.6178620457649231,0.356201171875,0
231,0.6176220774650574,0.356201171875,0
232,0.6176291704177856,0.3544921875,0
233,0.6176340579986572,0.356201171875,0
234,0.6172378063201904,0.35693359375,0
235,0.6169310212135315,0.3564453125,0
236,0.6165540218353271,0.357666015625,0
237,0.6162960529327393,0.357666015625,0
238,0.6159846186637878,0.356689453125,0
239,0.6156593561172485,0.35693359375,0
240,0.6153818964958191,0.357177734375,0
241,0.615037202835083,0.356201171875,0
242,0.6147525906562805,0.355712890625,0
243,0.6145544648170471,0.356689453125,0
244,0.6143751740455627,0.35595703125,0
245,0.6142958998680115,0.354736328125,0
246,0.6140470504760742,0.353271484375,0
247,0.6138705015182495,0.3544921875,0
248,0.613348662853241,0.3525390625,0
249,0.6130800843238831,0.353515625,0
250,0.6125407218933105,0.354248046875,0
251,0.6123741865158081,0.35400390625,0
252,0.6118860244750977,0.3525390625,0
253,0.61156165599823,0.3525390625,0
254,0.6112350821495056,0.3515625,0
255,0.6107919812202454,0.3505859375,0
256,0.6104875802993774,0.3505859375,0
257,0.6101041436195374,0.34912109375,0
258,0.6097617149353027,0.3486328125,0
259,0.6094644665718079,0.349609375,0
260,0.6090690493583679,0.348876953125,0
261,0.608797550201416,0.34765625,0
262,0.608418345451355,0.3466796875,0
263,0.6081417202949524,0.347900390625,0
264,0.607805609703064,0.34619140625,0
265,0.6075737476348877,0.347412109375,0
266,0.6073382496833801,0.3466796875,0
267,0.6072919964790344,0.347412109375,0
268,0.6070644855499268,0.347900390625,0
269,0.6069008111953735,0.34765625,0
270,0.6060391068458557,0.3486328125,0
271,0.6055893898010254,0.34716796875,0
272,0.605209231376648,0.34619140625,0
273,0.6081085801124573,0.350830078125,0
274,0.6047390699386597,0.347900390625,0
275,0.6043857336044312,0.348388671875,0
276,0.6040142774581909,0.34814453125,0
277,0.6036977767944336,0.3466796875,0
278,0.6034659743309021,0.346923828125,0
279,0.603029727935791,0.3466796875,0
280,0.6027758121490479,0.34716796875,0
281,0.602412760257721,0.34814453125,0
282,0.6021998524665833,0.34716796875,0
283,0.6017935276031494,0.34619140625,0
284,0.601580023765564,0.34716796875,0
285,0.6012094020843506,0.34619140625,0
286,0.6009527444839478,0.345703125,0
287,0.6006797552108765,0.344970703125,0
288,0.6003807187080383,0.344970703125,0
289,0.600117564201355,0.344970703125,0
290,0.5998660922050476,0.344482421875,0
291,0.5995837450027466,0.34423828125,0
292,0.5993370413780212,0.34375,0
293,0.5990715622901917,0.343505859375,0
294,0.5988110899925232,0.343994140625,0
295,0.5985790491104126,0.34326171875,0
296,0.5983178615570068,0.343505859375,0
297,0.5981276631355286,0.34423828125,0
298,0.5979143977165222,0.34326171875,0
299,0.5979405641555786,0.343017578125,0
300,0.5981829166412354,0.342041015625,0
301,0.5987284183502197,0.343017578125,0
302,0.5987186431884766,0.344970703125,0
303,0.5976828336715698,0.342529296875,0
304,0.5970064401626587,0.3447265625,0
305,0.5969443321228027,0.34228515625,0
306,0.5962346792221069,0.341064453125,0
307,0.5961319208145142,0.341552734375,0
308,0.595817506313324,0.340576171875,0
309,0.5955390930175781,0.342529296875,0
310,0.5954822301864624,0.342041015625,0
311,0.5950806140899658,0.34130859375,0
312,0.5949127674102783,0.343017578125,0
313,0.5948723554611206,0.342041015625,0
314,0.5944743156433105,0.341064453125,0
315,0.594359278678894,0.343994140625,0
316,0.5943129062652588,0.34228515625,0
317,0.5939062833786011,0.34228515625,0
318,0.5938979983329773,0.343017578125,0
319,0.5935502648353577,0.341064453125,0
320,0.593293309211731,0.343017578125,0
321,0.5932331085205078,0.341064453125,0
322,0.5928637981414795,0.341552734375,0
323,0.5928019285202026,0.341796875,0
324,0.5926233530044556,0.341796875,0
325,0.59234619140625,0.341796875,0
326,0.5923590064048767,0.341064453125,0
327,0.5921581983566284,0.341552734375,0
328,0.5920536518096924,0.341064453125,0
329,0.5921379327774048,0.34130859375,0
330,0.5920439958572388,0.341796875,0
331,0.5919415354728699,0.34033203125,0
332,0.5917125344276428,0.3427734375,0
333,0.5910710692405701,0.3408203125,0
334,0.5908911228179932,0.34033203125,0
335,0.5906522870063782,0.34033203125,0
336,0.5904697775840759,0.342041015625,0
337,0.5904092192649841,0.340576171875,0
338,0.5902111530303955,0.34130859375,0
339,0.5900185704231262,0.3408203125,0
340,0.5899240374565125,0.340576171875,0
341,0.5897066593170166,0.340087890625,0
342,0.589557409286499,0.34033203125,0
343,0.5893771648406982,0.340576171875,0
344,0.589219868183136,0.33837890625,0
345,0.5890558362007141,0.3388671875,0
346,0.5889168977737427,0.337890625,0
347,0.5887753963470459,0.337890625,0
348,0.5886037349700928,0.33740234375,0
349,0.5884807109832764,0.337646484375,0
350,0.5883073210716248,0.3369140625,0
351,0.588178813457489,0.336181640625,0
352,0.588081955909729,0.33642578125,0
353,0.5879640579223633,0.335693359375,0
354,0.5877901315689087,0.33642578125,0
355,0.5876224637031555,0.33544921875,0
356,0.5873799324035645,0.335693359375,0
357,0.5871985554695129,0.336181640625,0
358,0.5869004726409912,0.3349609375,0
359,0.5867642164230347,0.335205078125,0
360,0.5865402221679688,0.335205078125,0
361,0.5864038467407227,0.335693359375,0
362,0.5862020254135132,0.335693359375,0
363,0.5860791206359863,0.33544921875,0
364,0.5858860015869141,0.3359375,0
365,0.5857996344566345,0.336181640625,0
366,0.5856266021728516,0.336669921875,0
367,0.5858138799667358,0.33544921875,0
368,0.5856605768203735,0.3349609375,0
369,0.5858989953994751,0.333984375,0
370,0.5860432982444763,0.33154296875,0
371,0.5865042209625244,0.3330078125,0
372,0.5861719846725464,0.33544921875,0
373,0.5853852033615112,0.333984375,0
374,0.5848665237426758,0.3349609375,0
375,0.5850070118904114,0.3349609375,0
376,0.585888147354126,0.33544921875,0
377,0.5856055021286011,0.333984375,0
378,0.5880764126777649,0.336669921875,0
379,0.5879433155059814,0.332763671875,0
380,0.5916272401809692,0.335205078125,0
381,0.5936952829360962,0.333984375,0
382,0.5929703116416931,0.342041015625,0
383,0.589598536491394,0.338134765625,0
384,0.5874817371368408,0.333984375,0
385,0.5856308937072754,0.335205078125,0
386,0.5866241455078125,0.332275390625,0
387,0.587333083152771,0.333984375,0
388,0.5871222019195557,0.33056640625,0
389,0.5874121189117432,0.337890625,0
390,0.5861268639564514,0.333740234375,0
391,0.5848551988601685,0.334228515625,0
392,0.5843895077705383,0.333984375,0
393,0.58414626121521,0.33056640625,0
394,0.5836595892906189,0.333740234375,0
395,0.5832564830780029,0.331298828125,0
396,0.5830821990966797,0.3330078125,0
397,0.583021342754364,0.329345703125,0
398,0.5829167366027832,0.33203125,0
399,0.5828220844268799,0.32861328125,0
400,0.5829899907112122,0.332763671875,0
401,0.5827925205230713,0.329345703125,0
402,0.5825805068016052,0.33154296875,0
403,0.5822699666023254,0.33056640625,0
404,0.5820591449737549,0.330322265625,0
405,0.582133412361145,0.3291015625,0
406,0.5820732712745667,0.330810546875,0
407,0.5822651982307434,0.3291015625,0
408,0.5823572874069214,0.331298828125,0
409,0.5825262069702148,0.330078125,0
410,0.5823347568511963,0.331298828125,0
411,0.5821166038513184,0.329833984375,0
412,0.5816226005554199,0.33203125,0
413,0.5812665224075317,0.3291015625,0
414,0.5808848142623901,0.32958984375,0
415,0.5805730819702148,0.328857421875,0
416,0.5803638696670532,0.32958984375,0
417,0.58021080493927,0.328857421875,0
418,0.5800708532333374,0.329345703125,0
419,0.5799968242645264,0.328369140625,0
420,0.579904317855835,0.330078125,0
421,0.5798986554145813,0.328857421875,0
422,0.5798746347427368,0.330810546875,0
423,0.58016037940979,0.3291015625,0
424,0.5804441571235657,0.328857421875,0
425,0.5812349915504456,0.326416015625,0
426,0.5819068551063538,0.330322265625,0
427,0.5828989744186401,0.326416015625,0
428,0.5820856094360352,0.33203125,0
429,0.5813905596733093,0.329833984375,0
430,0.5802268385887146,0.330078125,0
431,0.579495370388031,0.32958984375,0
432,0.5800520181655884,0.32763671875,0
433,0.5799953937530518,0.328857421875,0
434,0.5807067155838013,0.32470703125,0
435,0.5802757740020752,0.3271484375,0
436,0.5788372755050659,0.328125,0
437,0.5790858268737793,0.329833984375,0
438,0.5788650512695312,0.32763671875,0
439,0.5786973834037781,0.3291015625,0
440,0.5782178640365601,0.328125,0
441,0.5781495571136475,0.326416015625,0
442,0.5779706239700317,0.3271484375,0
443,0.5778940320014954,0.3271484375,0
444,0.5780212879180908,0.326416015625,0
445,0.5779509544372559,0.32763671875,0
446,0.5781797170639038,0.32666015625,0
447,0.5783933401107788,0.328369140625,0
448,0.5792214870452881,0.324951171875,0
449,0.5789283514022827,0.32470703125,0
450,0.5776738524436951,0.326904296875,0
451,0.5777720212936401,0.326416015625,0
452,0.5778695344924927,0.324462890625,0
453,0.5776984691619873,0.323486328125,0
454,0.577075183391571,0.326416015625,0
455,0.5771384835243225,0.32568359375,0
456,0.5768328309059143,0.32421875,0
457,0.5768982768058777,0.324462890625,0
458,0.5767570734024048,0.324951171875,0
459,0.5766022205352783,0.325439453125,0
460,0.5764608383178711,0.32421875,0
461,0.5764045715332031,0.326171875,0
462,0.5764610767364502,0.323974609375,0
463,0.5763983130455017,0.32568359375,0
464,0.5765966176986694,0.32373046875,0
465,0.5767203569412231,0.326904296875,0
466,0.5773853063583374,0.322998046875,0
467,0.5779918432235718,0.32421875,0
468,0.5765639543533325,0.32470703125,0
469,0.5764557123184204,0.325439453125,0
470,0.5759320855140686,0.32470703125,0
471,0.5758087635040283,0.326416015625,0
472,0.5756152868270874,0.3251953125,0
473,0.5754987001419067,0.32470703125,0
474,0.5756430625915527,0.3232421875,0
475,0.5755393505096436,0.32421875,0
476,0.5757575035095215,0.322265625,0
477,0.5758814215660095,0.326171875,0
478,0.5765053629875183,0.323486328125,0
479,0.5773347616195679,0.325439453125,0
480,0.5767554044723511,0.3232421875,0
481,0.5755956172943115,0.324462890625,0
482,0.5751156806945801,0.3251953125,0
483,0.5766323804855347,0.321533203125,0
484,0.5773493051528931,0.326171875,0
485,0.575814425945282,0.322998046875,0
486,0.5758652687072754,0.322509765625,0
487,0.5749879479408264,0.322509765625,0
488,0.575002908706665,0.323486328125,0
489,0.5748290419578552,0.322509765625,0
490,0.5747740268707275,0.32275390625,0
491,0.5742719173431396,0.322509765625,0
492,0.5742957592010498,0.321044921875,0
493,0.5741075873374939,0.32275390625,0
494,0.5741987824440002,0.322998046875,0
495,0.5741755366325378,0.32275390625,0
496,0.5741775035858154,0.322021484375,0
497,0.573893129825592,0.322021484375,0
498,0.5738157629966736,0.32275390625,0
499,0.5738378763198853,0.322021484375,0
500,0.5737847089767456,0.322021484375,0
