screening_order,source_image,mean_clean_ber,maximum_clean_ber,perfect_payload_count,qualifies,pct_y_eq_255,pct_y_ge_247,pct_y_eq_0,pct_y_le_8
1,5233499.png,0.0048828125,0.0078125,3,False,1.5254974365234375,6.71844482421875,0.04730224609375,3.244781494140625
2,5233584.png,0.0,0.0,8,True,0.0278472900390625,6.41326904296875,0.045013427734375,5.5999755859375
3,5233614.png,0.0,0.0,8,True,0.028228759765625,1.23748779296875,0.0091552734375,2.5524139404296875
4,5233629.png,0.1484375,0.1875,0,False,41.18614196777344,44.82269287109375,0.7259368896484375,3.00140380859375
5,5233630.png,0.033203125,0.046875,0,False,9.363937377929688,15.197372436523438,0.000762939453125,0.0034332275390625
6,5233645.png,0.001953125,0.0078125,6,False,1.9207000732421875,9.431076049804688,0.0125885009765625,0.0698089599609375
7,5233674.png,0.1572265625,0.1796875,0,False,42.86308288574219,48.12507629394531,3.2932281494140625,5.4962158203125
8,5233676.png,0.0,0.0,8,True,0.018310546875,2.8911590576171875,0.0530242919921875,0.68359375
9,5233692.png,0.0,0.0,8,True,0.00762939453125,0.446319580078125,0.0011444091796875,0.0087738037109375
